sample_id,text,pose_path
train_001933,"Thưa quý vị, thông tin cụ thể là trước tiên đó là ở khu vực phía Nam thì dự báo rằng là khả năng về chiều tối ngày mai sẽ xảy ra mưa giông trên diện rộng ở cả Tây Nguyên và Nam Bộ.",/workspace/datdq/SignWeather/data/scene_keypoints/v097/scene_003.json
train_001934,còn ban ngày có nắng không khí ấm lên 23-25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v187/scene_011.json
train_001935,"Trong đó đặc biệt với quý vị, thời điểm sáng sớm ngày mai, lúc mà chúng ta thức dậy thì trời rất là rét",/workspace/datdq/SignWeather/data/scene_keypoints/v049/scene_011.json
train_001938,mưa hôm nay đã đến sớm rồi anh Dương ạ và thậm chí còn mưa to nữa.,/workspace/datdq/SignWeather/data/scene_keypoints/v038/scene_004.json
train_001939,Cao nhất không quá 25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v111/scene_008.json
train_001940,"thì các tỉnh lại phải tiếp tục ứng phó với bão số 13, dự báo sẽ vào cuối tuần này.",/workspace/datdq/SignWeather/data/scene_keypoints/v216/scene_015.json
train_001941,lũ trên các sông cũng đang xuống dần.,/workspace/datdq/SignWeather/data/scene_keypoints/v183/scene_007.json
train_001943,Đặc biệt là khoảng thời gian từ đêm nay đến sáng ngày hôm mai thì ô nhiễm không khí sẽ có thể diễn ra nghiêm trọng hơn.,/workspace/datdq/SignWeather/data/scene_keypoints/v073/scene_002.json
train_001944,Thời gian nắng từ gần trưa cho đến chiều với nhiệt độ cao nhất ở thủ đô Hà Nội,/workspace/datdq/SignWeather/data/scene_keypoints/v202/scene_009.json
train_001945,"Thành phố Đông Hới, Quảng Bình sẽ năng nóng gai gắt trong 2 ngày tới, nhiệt độ cao 38-39 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v270/scene_011.json
train_001946,"Lúc kia, bão sẽ suy yếu dần thành áp thấp nhiệt đới rồi đi vào đất liền Quảng Ngãi tới Khánh Hòa theo hướng tây tây nam.",/workspace/datdq/SignWeather/data/scene_keypoints/v239/scene_005.json
train_001947,"Mưa lớn 23 độ, ngày mai thì mưa vừa mưa to, có gió mạnh cấp 6, giật cấp 7, cấp 8, nhiệt độ tăng lên đến mức 28 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v063/scene_009.json
train_001948,"Về diễn biến mưa lớn từ nay đến hết thứ 6, vùng đồng bằng và ven biển Bắc Bộ các tỉnh Hòa Bình, Phú Thọ, Yên Bái,",/workspace/datdq/SignWeather/data/scene_keypoints/v045/scene_003.json
train_001953,Thường về cuối mùa mưa tức là khoảng đầu tháng 11 thì bà con sẽ tích chữ nước,/workspace/datdq/SignWeather/data/scene_keypoints/v169/scene_002.json
train_001955,"Ngay trước mắt, đối với khu vực Bắc Bộ hay Bắc Trung Bộ, cảnh báo rông gió có nguy cơ cao sẽ xảy ra khoảng từ chiều tối ngày hôm nay cho chiều tối ngày mai sang đến chiều tối ngày kia,",/workspace/datdq/SignWeather/data/scene_keypoints/v215/scene_003.json
train_001957,sẽ có gió mạnh khoảng là cấp 6-8 giật cấp 10.,/workspace/datdq/SignWeather/data/scene_keypoints/v041/scene_008.json
train_001962,Mưa tối nay tối tiếng lên tới 48-72mm. Dự báo mưa sẽ còn gia tăng trong đêm nay và ngày mai xảy ra trên diện rộng ở Bắc Bộ và Thanh Hóa đến Quảng Bình.,/workspace/datdq/SignWeather/data/scene_keypoints/v110/scene_004.json
train_001963,"Dạ vâng, theo như dự báo dài hạn của chúng tôi có được thì trong tuần tới vẫn sẽ có đợt không khí lạnh tăng cường xuống nước ta anh ạ.",/workspace/datdq/SignWeather/data/scene_keypoints/v137/scene_001.json
train_001964,"Dạ vâng, cái tác động của áp thấp nhiệt đới lần này thì chủ yếu là sẽ gây mưa cho khu vực trung bộ ạ.",/workspace/datdq/SignWeather/data/scene_keypoints/v063/scene_001.json
train_001966,sẽ có gió mạnh là cấp 6 đến cấp 7,/workspace/datdq/SignWeather/data/scene_keypoints/v019/scene_002.json
train_001967,"Nay khi mà mưa chút xuống thêm thì nguy cơ cao có thể sạt lỡ đất,",/workspace/datdq/SignWeather/data/scene_keypoints/v249/scene_014.json
train_001971,Ngày mai nhiều mây 29 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v192/scene_005.json
train_001972,"Vâng, ngày đầu tiên của kỳ nghỉ lễ với khu vực miền trung và Tây Nguyên thì một số nơi đã có mưa,",/workspace/datdq/SignWeather/data/scene_keypoints/v196/scene_002.json
train_001977,"Hà Nội đêm nay dự báo tạnh giáo 21 độ, sang ngày mai mây nhiều lên, có lúc có mưa, nhiệt độ cao nhất chỉ 23 độ, trời chuyển lạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v119/scene_012.json
train_001981,Hôm nay thì cũng lạnh nhưng mà lại mưa.,/workspace/datdq/SignWeather/data/scene_keypoints/v039/scene_002.json
train_001982,đã phát tin cảnh báo sạt lở đất lũ quét cho vùng núi Ninh Thuận.,/workspace/datdq/SignWeather/data/scene_keypoints/v064/scene_002.json
train_001983,Philippines đang nỗ lực chạy đua với thời gian để giải cứu hàng nghìn người dân bị mắc kẹt trong nước lũ do bão vàm cỏ gây ra.,/workspace/datdq/SignWeather/data/scene_keypoints/v059/scene_001.json
train_001986,"Còn ở miền Đông, nhiều nơi cũng sẽ xảy ra nắng nóng như là tại thành phố Hồ Chí Minh,",/workspace/datdq/SignWeather/data/scene_keypoints/v246/scene_008.json
train_001987,Trong giai đoạn này thì bất cứ nơi nào có mưa cũng đều có khả năng xảy ra lúc xoáy và gió giật mạnh.,/workspace/datdq/SignWeather/data/scene_keypoints/v226/scene_008.json
train_001988,tuy nhiên trong cao điểm của mùa nóng thì một vài nơi có thể vẫn sẽ có những điểm nhiệt lên đến trên 40 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v011/scene_006.json
train_001991,3 điều kiện đấy khiến cho rằng tháng 10 và tháng 11 sẽ có bão liên tiếp hình thành ở trên khu vực Biển Đông.,/workspace/datdq/SignWeather/data/scene_keypoints/v127/scene_013.json
train_001995,Ai cũng mong muốn thời tiết là thuận lợi để cho hoa đạo lở đúng dịp Tết. Sau những ngày rét thì bây giờ là có những ngày lắng ấm. Sau đó có những cái đợt rét nhẹ là đúng là kiểu xu hướng của mùa xuân ý.,/workspace/datdq/SignWeather/data/scene_keypoints/v016/scene_008.json
train_001996,Cụ thể một số nơi như là Móng Cái hay là tại Ninh Bình hay là Cao Bằng thì trời nhiều mây lên và độ ẩm ghi nhận được cũng tăng lên rõ.,/workspace/datdq/SignWeather/data/scene_keypoints/v070/scene_002.json
train_001999,Nhưng mà ở miền Nam thì bắt đầu bước vào đợt nắng nóng đầu mùa.,/workspace/datdq/SignWeather/data/scene_keypoints/v175/scene_001.json
train_002001,với nhiệt độ không khí có những ngày lên đến mức từ 37-40 độ C.,/workspace/datdq/SignWeather/data/scene_keypoints/v051/scene_005.json
train_002002,"Về nhiệt độ thì lại không quá cao, không hôm nào vượt qua 32 độ, sẽ là một những ngày cuối tuần thời tiết khá là dễ chịu",/workspace/datdq/SignWeather/data/scene_keypoints/v157/scene_009.json
train_002003,"Toàn Bắc Bộ, Bắc Trung Bộ đêm nay vẫn tiếp tục chìm trong giá rét, nhiệt độ thấp nhất phổ biến khoảng 9-14 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v140/scene_011.json
train_002004,"Tại tỉnh Thừa Thiên Huế, do lũ trên các sông vẫn đang giao động ở mức cao,",/workspace/datdq/SignWeather/data/scene_keypoints/v104/scene_010.json
train_002006,tuy nhiên năm nay thời tiết lại rất nóng.,/workspace/datdq/SignWeather/data/scene_keypoints/v223/scene_001.json
train_002008,"Và đối với Sapa thì cũng tăng lên 13 độ, trời đỡ dét hơn hẳn.",/workspace/datdq/SignWeather/data/scene_keypoints/v003/scene_006.json
train_002009,"Vâng, ngày mai thì có lẽ đáng chú ý nhất sẽ là ở phía Nam vì là người dân có thể gặp bất tiện khi mà trời có mưa giông mạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v097/scene_001.json
train_002010,"Chị Xuân Anh, cả ngày hôm nay trời đã rất là oi nóng, khó chịu cả.",/workspace/datdq/SignWeather/data/scene_keypoints/v029/scene_001.json
train_002011,Và ngay ngày mai thì đây cũng là những khu vực có nhiệt độ cao nhất ở Nam Bộ là 33 đến 34 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v202/scene_006.json
train_002015,"Bởi vì thưa quý vị, không khí lạnh thì vẫn đang liên tục tăng cường xuống nước ta.",/workspace/datdq/SignWeather/data/scene_keypoints/v022/scene_001.json
train_002016,"Thưa quý vị và các bạn, ngày hôm nay chính là ngày mà triều cường tại TP.HCM thì đã đạt đỉnh của đợt.",/workspace/datdq/SignWeather/data/scene_keypoints/v034/scene_001.json
train_002017,Thưa quý vị có thể thấy là màu cam đỏ của mức nhiệt 35 đến 38 độ sang tới ngày mai sẽ lan rộng hơn.,/workspace/datdq/SignWeather/data/scene_keypoints/v084/scene_005.json
train_002018,Một vài nơi ở miền Đông Nam Bộ như là Tà Lài hay Phước Long chỉ có 18-19 độ thôi,/workspace/datdq/SignWeather/data/scene_keypoints/v112/scene_004.json
train_002019,Đối với Con Tum và Gia Lai thì cũng sẽ có mưa to,/workspace/datdq/SignWeather/data/scene_keypoints/v019/scene_006.json
train_002020,"Trời tạnh giáo, nắng nhẹ, mát mẻ, nhiệt độ giữa trưa chỉ khoảng 27 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v014/scene_013.json
train_002021,Và dự báo là trong thời khắc chuyển giao sang năm mới thì tiết trời tại cả ba miền của đất nước nhiệt độ cũng sẽ khá là thấp.,/workspace/datdq/SignWeather/data/scene_keypoints/v054/scene_001.json
train_002023,"Sự báo trong ngày mai thì áp thấp nhiệt đới sẽ đi vào khu vực đất liền,",/workspace/datdq/SignWeather/data/scene_keypoints/v168/scene_005.json
train_002025,"Sáng đến chiều mai nắng nóng 35 độ. Với chiều tối mưa vài nơi nhưng vẫn cần phải đề phòng với lốc, rét, gió giật.",/workspace/datdq/SignWeather/data/scene_keypoints/v029/scene_011.json
train_002027,"Trời có nắng, có gió, không khí rất dễ chịu để bọn người tham gia vui chơi hoạt động ở ngoài trời",/workspace/datdq/SignWeather/data/scene_keypoints/v196/scene_004.json
train_002030,trời có mưa kèm theo đó là sương mù ấm ướt,/workspace/datdq/SignWeather/data/scene_keypoints/v039/scene_004.json
train_002031,"thì 2 ngày qua tại khu vực miền núi Quảng Nam lại xảy ra mưa to,",/workspace/datdq/SignWeather/data/scene_keypoints/v065/scene_002.json
train_002034,Và hiện tại qua ảnh mây vệ tinh cũng cho thấy là mây rông đang bao phủ và gây mưa,/workspace/datdq/SignWeather/data/scene_keypoints/v211/scene_002.json
train_002036,Nha Trang đêm nay cũng không mưa 26 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v215/scene_015.json
train_002039,"Sáng ngày mai nắng lên mạnh, quý vị sẽ cảm thấy nóng giác với mức nhiệt là 37 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v125/scene_009.json
train_002040,Xuất hiện những giá trị nhiệt độ thấp kỷ lục,/workspace/datdq/SignWeather/data/scene_keypoints/v043/scene_004.json
train_002041,"Với độ ẩm thấp nhất về trưa và chiều khi nắng mạnh sẽ là từ 30 đến 55%,",/workspace/datdq/SignWeather/data/scene_keypoints/v037/scene_004.json
train_002042,Đà Nẵng tới Bình Thuận và khu vực Tây Nguyên. Nhưng đến chiều tối nay thì mây dông đã dịch lên phía Bắc,/workspace/datdq/SignWeather/data/scene_keypoints/v119/scene_004.json
train_002046,Tuy nhiên là mưa cho đến hết sáng ngày mai thôi anh Dương ạ,/workspace/datdq/SignWeather/data/scene_keypoints/v157/scene_001.json
train_002047,"Một số điểm vùng núi như là ở Sơn La, Điện Biên Phổ hay là ở Lào Cai và Hà Giang thì không quá nóng từ 30 cho đến 33 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v250/scene_005.json
train_002050,Lượng mưa không lớn nhưng các huyện miền núi cũng đang chủ động có phương án để phòng chống lục bão theo phương án 4 tại chỗ để đề phòng tình trạng sạt lở đất có thể xảy ra và gây hại cho người dân.,/workspace/datdq/SignWeather/data/scene_keypoints/v080/scene_008.json
train_002051,Chỉ khoảng hơn 1 ngày nữa là bão sẽ đi vào đất liền,/workspace/datdq/SignWeather/data/scene_keypoints/v173/scene_005.json
train_002053,"Thành phố Hồ Chí Minh đêm nay có mưa rào và rông, có lúc mưa vừa mưa to 24 độ, ngày mai nắng rán đoạn 31 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v063/scene_011.json
train_002054,"sẽ tiếp tục có mưa rông, cục bộ có điểm mưa vừa mưa to trên 80mm,",/workspace/datdq/SignWeather/data/scene_keypoints/v225/scene_005.json
train_002055,Cùng với gió thì mưa cũng sẽ rồn rập hơn. Mưa sẽ trải dài xuất dọc từ khu vực Hà Tĩnh,/workspace/datdq/SignWeather/data/scene_keypoints/v168/scene_008.json
train_002056,"Tỉnh Chiết Giang gần Thượng Hải đã nâng tình trạng khẩn cấp ứng phó với bão lên bức cao nhất,",/workspace/datdq/SignWeather/data/scene_keypoints/v094/scene_003.json
train_002057,"Cùng với mưa, Thanh Hóa và phía đông Bắc Bộ, trong đó có thủ đô Hà Nội, từ đêm mai, thời sẽ trở lạnh khi nhiệt độ giảm xuống.",/workspace/datdq/SignWeather/data/scene_keypoints/v089/scene_004.json
train_002061,Bão cũng đã gây ra mưa lớn gập một số tuyến đường tại thành phố Quảng Ngãi.,/workspace/datdq/SignWeather/data/scene_keypoints/v197/scene_003.json
train_002063,Và thực tế là mưa có xu hướng gia tăng ngay từ chiều vào tối nay rồi,/workspace/datdq/SignWeather/data/scene_keypoints/v156/scene_002.json
train_002064,"Những ngày này thời tiết ở khu vực phía Nam thì có nhiều mưa, đường cũng trơn trược hơn, thế còn ở miền Bắc thì đợt này nắng khô quá.",/workspace/datdq/SignWeather/data/scene_keypoints/v224/scene_001.json
train_002068,Giao động trong khoảng nhiệt là từ 25 cho đến 28 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v202/scene_010.json
train_002070,Một số nơi nằm trong vùng màu xanh đậm này tương ứng là sẽ có mưa lượng khá lên tới khoảng 50mm.,/workspace/datdq/SignWeather/data/scene_keypoints/v029/scene_005.json
train_002071,có thể là ngày mai thời tiết sẽ chuyển mưa.,/workspace/datdq/SignWeather/data/scene_keypoints/v196/scene_005.json
train_002073,Dự báo là mức nhiệt cao nhất ngày mai tại các thành phố sẽ ra động trong khoảng là từ 17 cho tới mức là 21 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v115/scene_007.json
train_002078,"Vâng, mùa rông lốc thì đúng là đã bắt đầu trên khắp cả nước rồi, tuy nhiên thì mới đầu mùa, tức là khoảng tháng 4 như hiện nay thì hai đầu đất nước sẽ là những khu vực có nguy cơ cao xảy ra các hiện tượng như anh vừa nói.",/workspace/datdq/SignWeather/data/scene_keypoints/v215/scene_002.json
train_002079,Đến 2 ngày cuối tuần thì nhiệt độ miền Bắc trong đó có thủ đô Hà Nội sẽ giảm tiếp.,/workspace/datdq/SignWeather/data/scene_keypoints/v050/scene_003.json
train_002081,"Trở ra với khu vực Bắc Bộ nằm sâu trong khối không khí lạnh khô, dự báo trong đêm nay và sáng sớm ngày mai toàn miền trời lạnh",/workspace/datdq/SignWeather/data/scene_keypoints/v199/scene_004.json
train_002082,Thậm chí là từ ngày mai sẽ còn nắng nóng hơn.,/workspace/datdq/SignWeather/data/scene_keypoints/v231/scene_001.json
train_002083,Trưa chiều mai mưa rứt trời nhiều mây với nhiệt độ không quá 27 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v230/scene_006.json
train_002084,"Tuy nhiên thì đồng độ mặn chưa cao, cộng với dự báo những ngày nửa đầu tháng 1 thì sẽ xuất hiện mưa trái mùa ở Nam Bộ với tổng lượng mưa khoảng 10-25mm.",/workspace/datdq/SignWeather/data/scene_keypoints/v167/scene_006.json
train_002085,"Ở Bắc Bộ thì đêm về sáng có sương mù, trưa chiều mai trời tạnh giáo và vẫn sẽ ấm áp.",/workspace/datdq/SignWeather/data/scene_keypoints/v246/scene_011.json
train_002089,"thấp nhất trong đêm nay là 8-11 độ, Đồng Văn, Sapa hay Mậu Châu thì chỉ từ 1-4 độ thôi.",/workspace/datdq/SignWeather/data/scene_keypoints/v003/scene_004.json
train_002095,"Ngày mai nắng nóng gây gấp, nhiệt độ cao nhất 38 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v058/scene_009.json
train_002097,"Thưa chị Hải Yến, tôi thấy ngày hôm nay khi ra đường thì trời Hà Nội vẫn rất lạnh,",/workspace/datdq/SignWeather/data/scene_keypoints/v242/scene_001.json
train_002098,Tối đến đêm bầu không khí thoáng mát 25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v253/scene_007.json
train_002099,Vùng núi có nơi trên 37 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v241/scene_003.json
train_002101,"Ngoài gió mạnh, hoàn liêu bão cũng sẽ gây mưa vừa mưa to",/workspace/datdq/SignWeather/data/scene_keypoints/v259/scene_011.json
train_002104,"TP.VN ngày mai vẫn ấm với mức nhiệt là 27 độ, từ chiều và tối mai sẽ bắt đầu có mưa, từ ngày kia trời trở dép với nhiệt độ ngày đêm chỉ khoảng là 14-16 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v160/scene_012.json
train_002106,Từ ngày hôm nay khi mà trời không còn mưa nữa thì nhiệt độ đã tăng thêm khoảng là 2 độ so với ngày hôm qua,/workspace/datdq/SignWeather/data/scene_keypoints/v178/scene_002.json
train_002107,"Các vùng trũng thấp, các khu đô thị bao gồm cả thủ đô Hà Nội thì có thể bị ngập ống.",/workspace/datdq/SignWeather/data/scene_keypoints/v044/scene_009.json
train_002108,"Ngay sau cơn bão số 7 này,",/workspace/datdq/SignWeather/data/scene_keypoints/v127/scene_007.json
train_002111,ảnh hưởng từ hoàng lưu bão số 9 là lời cảnh báo cho các địa phương vùng núi.,/workspace/datdq/SignWeather/data/scene_keypoints/v269/scene_004.json
train_002112,Dự báo vào ngày mai thì nhiệt độ sẽ tăng khoảng 3 độ so với ngày hôm nay trời lại còn có nóng nữa cho nên là đã cảm thấy là oi bức rồi.,/workspace/datdq/SignWeather/data/scene_keypoints/v244/scene_003.json
train_002113,"Dạ vâng anh Dương, cho tới thời điểm hiện tại thì bão số 7 đang di chuyển khá nhanh",/workspace/datdq/SignWeather/data/scene_keypoints/v229/scene_006.json
train_002114,Thế nhưng nhiệt độ ở nhiều nơi đã cộng từ 1 cho tới 6 độ so với ngày hôm qua.,/workspace/datdq/SignWeather/data/scene_keypoints/v084/scene_002.json
train_002119,"Trong đó thì mưa vừa, mưa to sẽ tập trung chủ yếu là ở khu vực vùng núi Bắc Bộ.",/workspace/datdq/SignWeather/data/scene_keypoints/v235/scene_007.json
train_002121,"mưa rông có thể xảy ra ở phía Bắc vào ngày 27-28 Tết, trời khá là lạnh,",/workspace/datdq/SignWeather/data/scene_keypoints/v018/scene_009.json
train_002122,"tỉnh Quảng Nam di rời khẩn cấp, phần lớn dân cư nằm trong vùng nguy hiểm, đến nơi an toàn.",/workspace/datdq/SignWeather/data/scene_keypoints/v171/scene_012.json
train_002124,Sau đó đến cuối tuần nhiệt độ có phần giảm nhẹ do là tiết trời nhiều mây và 1 hôm thì lại còn có cả mưa nhỏ nữa.,/workspace/datdq/SignWeather/data/scene_keypoints/v077/scene_002.json
train_002133,Mức nhiệt này thấp hơn những ngày trước nhưng mà vẫn gây ra cảm giác nóng vào giữa trưa chiều,/workspace/datdq/SignWeather/data/scene_keypoints/v178/scene_006.json
train_002135,Đà Nẵng dự báo đêm nay sáng mai sẽ có lúc có mưa trời lạnh 21 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v228/scene_005.json
train_002140,Thì mức nhiệt phổ biến tại đây là từ 25 cho đến 26 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v047/scene_003.json
train_002143,"Thủ đô Hà Nội vẫn duy trì tiết trời khô giáo, đêm nay khá lạnh, nhiệt độ thấp nhất là 20 độ,",/workspace/datdq/SignWeather/data/scene_keypoints/v163/scene_012.json
train_002144,"tới cả khu vực đồng bằng, trong đó có thủ đô Hà Nội sẽ có mưa vừa mưa to",/workspace/datdq/SignWeather/data/scene_keypoints/v074/scene_006.json
train_002147,Các vùng trụng thấp cần đề phòng với nguy cơ có thể tái ngập úng.,/workspace/datdq/SignWeather/data/scene_keypoints/v249/scene_017.json
train_002148,"Đến ngày mai 22 tháng 3, nhiệt độ ở Lào Cai tiếp tục giảm thấp hơn.",/workspace/datdq/SignWeather/data/scene_keypoints/v106/scene_005.json
train_002149,trở xuống đến Quảng Ngãi với mức nhiệt là khoảng từ 35 đến 37 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v011/scene_003.json
train_002153,Đình lũ có thể lên mức báo động 2 đến trên báo động 3 gây ngập lụt các vùng trũng thấp.,/workspace/datdq/SignWeather/data/scene_keypoints/v061/scene_004.json
train_002154,"Sang ngày mai, gần như là toàn bộ miền Bắc vẫn nằm trong vùng màu vàng khô trên bản đồ trường ấm này,",/workspace/datdq/SignWeather/data/scene_keypoints/v003/scene_002.json
train_002155,"Vâng, đáng chú ý đó chính là ngay ngày mai thôi thì bắc bộ của chúng ta sẽ rất nóng anh Dương ạ.",/workspace/datdq/SignWeather/data/scene_keypoints/v058/scene_001.json
train_002159,"Tại Hà Nội dự báo trời vẫn lất thất mưa trong đêm nay, ngày mai.",/workspace/datdq/SignWeather/data/scene_keypoints/v151/scene_011.json
train_002160,"Thành phố Hồ Chí Minh đêm nay tạnh giáo 23 độ. Sáng ngày mai và buổi trưa nắng đẹp, nhiệt độ cao nhất 32 độ. Chiều tối mưa trái mùa quay trở lại, chủ yếu là mưa rào ngắt cổ ắng rất nhanh.",/workspace/datdq/SignWeather/data/scene_keypoints/v016/scene_017.json
train_002161,nên cảnh giác khi có những trận mưa kéo dài và mưa lớn,/workspace/datdq/SignWeather/data/scene_keypoints/v030/scene_003.json
train_002162,"Tuy nhiên, các chuyên gia khí tượng đánh giá là cường độ hoạt động không mạnh mẽ và mãnh liệt bằng năm ngoái.",/workspace/datdq/SignWeather/data/scene_keypoints/v207/scene_002.json
train_002165,Lượng mưa phổ biến là từ 50-120mm và có nơi có thể là trên 150mm.,/workspace/datdq/SignWeather/data/scene_keypoints/v151/scene_007.json
train_002169,Sự kiến đợt rét rộng lần này sẽ kéo dài đến hết ngày Chủ nhật,/workspace/datdq/SignWeather/data/scene_keypoints/v103/scene_005.json
train_002171,cũng có khả năng mưa tuyết và băng giá trong đợt này.,/workspace/datdq/SignWeather/data/scene_keypoints/v009/scene_007.json
train_002173,"Với những diễn biến mưa lũ phức tạp ở nhiều vùng miền trên cả nước thì số trận mưa lớn cực đoan ngày càng gia tăng,",/workspace/datdq/SignWeather/data/scene_keypoints/v079/scene_001.json
train_002174,Nhiều phòng viên Thu Hiền vừa chia sẻ thì lúc này tại thủ đô Hà Nội trời đã bắt đầu trở rét và ảnh hưởng trực tiếp đến tình hình đi lại của người dân.,/workspace/datdq/SignWeather/data/scene_keypoints/v049/scene_001.json
train_002178,Nhiều nơi nằm trong vùng nằm trong thang cảnh báo màu cam cho đến màu đỏ tức là ở mức kém cho tới mức xấu.,/workspace/datdq/SignWeather/data/scene_keypoints/v073/scene_001.json
train_002179,"Bản đồ dự báo mưa cho thấy đêm nay ở Tây Nguyên và Nam Bộ sẽ ngớt mưa, vùng màu xanh chỉ xuất hiện lát đát,",/workspace/datdq/SignWeather/data/scene_keypoints/v078/scene_004.json
train_002181,Thật ra thì chúng ta cũng đã có 1-2 ngày là thời tiết se se lạnh rồi,/workspace/datdq/SignWeather/data/scene_keypoints/v043/scene_001.json
train_002183,"Tại Quảng Nam chẳng hạn, ngoài Ngập Úng thì nhiều huyện ở vùng núi cũng đã bị sạt lở nghiêm trọng.",/workspace/datdq/SignWeather/data/scene_keypoints/v261/scene_003.json
train_002184,"Chú ý trong các đợt sâm nhập mặn này sẽ có thời điểm mặn tăng cao đột biến do chiều cường và gió trướng,",/workspace/datdq/SignWeather/data/scene_keypoints/v246/scene_005.json
train_002185,"Còn lại ở miền Tây thì dịu hơn, giao động trong khoảng là từ 30 cho đến 32 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v202/scene_007.json
train_002186,Khả năng đây sẽ là một trong những cơn bão ảnh hưởng trực tiếp mạnh nhất trong vòng 20 năm qua tại khu vực này.,/workspace/datdq/SignWeather/data/scene_keypoints/v041/scene_006.json
train_002190,"Ngày mai nắng nóng gai gấp, nhiệt độ lên đến 37 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v076/scene_011.json
train_002195,"Vùng nguy hiểm trên Biển Đông trong 24 giờ tới với gió mạnh cấp 6,",/workspace/datdq/SignWeather/data/scene_keypoints/v013/scene_003.json
train_002196,nhưng nhiệt độ lại rất cao lên tới 37-38 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v040/scene_003.json
train_002197,thì ngày mai nhiệt độ cao nhất cũng sẽ đạt ở ngưỡng là từ 22 cho tới 26 độ tức là cảm giác ấm cũng sẽ giống khu vực đồng bằng ven biển.,/workspace/datdq/SignWeather/data/scene_keypoints/v268/scene_004.json
train_002199,Tây Nguyên thì với địa hình cao trời sẽ còn trở rét và nhiệt độ thấp nhất tại các thành phố tại đây thì sẽ không vượt quá ngưỡng là 18 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v054/scene_004.json
train_002200,Ban đêm trời oi bức 31 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v250/scene_008.json
train_002201,Còn phía Đông trong đó có thủ đô Hà Nội thì phổ biến từ 31-33 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v236/scene_005.json
train_002203,"Nguy cơ mưa còn kèm theo cả tố lốc, sấm xét hay là gió giật mạnh nữa.",/workspace/datdq/SignWeather/data/scene_keypoints/v097/scene_005.json
train_002205,"Mưa nhiều về đêm, đến ngày mai trời miền Bắc đan xen có khoảng tạnh ráo nhiều mây,",/workspace/datdq/SignWeather/data/scene_keypoints/v195/scene_007.json
train_002206,"Như vậy là có thể nói thời tiết ở miền Bắc trong dịp Tết này hoàn toàn là nắng ấm, trời chỉ dép nhẹ về đêm và sáng sớm khi mà nhiệt độ giảm xuống,",/workspace/datdq/SignWeather/data/scene_keypoints/v126/scene_007.json
train_002207,Thực tế thì sáng nay một số nơi ở khu vực vùng núi đã có mưa,/workspace/datdq/SignWeather/data/scene_keypoints/v115/scene_003.json
train_002208,Chúng tôi đánh giá đây là một đợt không khí lạnh mạnh và có khả năng gây ra cái đợt rét đậm rét hại đầu tiên của mùa đông năm nay,/workspace/datdq/SignWeather/data/scene_keypoints/v049/scene_007.json
train_002214,"Ở vùng Bikol thì nước ở các con sông đang dâng cao, gây vỡ đê,",/workspace/datdq/SignWeather/data/scene_keypoints/v001/scene_006.json
train_002215,"cho tới Quảng Nam, lũ có thể dâng cao lên mức là từ báo động 2 cho tới báo động 3",/workspace/datdq/SignWeather/data/scene_keypoints/v249/scene_016.json
train_002217,"Nhận độ cũng sẽ tăng lên, cao nhất ở thủ đô Hà Nội và hầu khắp các nơi khác là từ 29 cho tới 32 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v157/scene_007.json
train_002220,thì một vùng thấp và 3 cơn bão đã bắt đầu xuất hiện ảnh hưởng tới khu vực đất liền miền Trung.,/workspace/datdq/SignWeather/data/scene_keypoints/v127/scene_009.json
